OBJECTID,Permanent_,FDate,Resolution,GNIS_ID,GNIS_Name,AreaSqKm,Elevation,ReachCode,FType,FCode,Visibility,Shape_Leng,Shape_Area,AreaOfInte,AreaOfIn_1,THINNERCOD,SHAPELEN,SHAPEAREA,FAOL_GNIS_,FAOL_REACH,FAOL_WBODY,FAOL_WATER,FAOL_COUNT,FAOL_OLD_W,FAOL_ATLAS
19490,78686167,8/24/12,2,286192,Lake Lucerne,0.16030247,129,3.1001E+12,390,39009,500000,0.013945768,1.47167E-05,Lucerne,0,0,0,0,286192,3.1001E+12,160469,"Lucerne, Lake",Polk,469,POLK
19577,107740459,2/13/15,2,,,0.03156824,53,3.0801E+12,390,39009,250000,0.006569064,2.92594E-06,Echo,0,0,0,0,,3.0801E+12,1002761,"Echo, Lake",Marion,,FAOL
19584,107743107,10/16/03,2,,,0.012,59,3.0801E+12,390,39009,100000,0.006561978,1.14542E-06,Little Pearl,0,0,0,0,,3.0801E+12,7706,Little Pearl Lake,Seminole,,SEMINOLE
19725,68792838,4/22/19,2,283713,Harbor Lake,0.16106798,0,3.10021E+12,390,39004,500000,0.019030374,1.47759E-05,Harbor,0,0,0,0,283713,3.10021E+12,7252,Harbor Lake,Pinellas,,PINELLAS
21384,125973884,3/21/14,2,283279,Lake Grandin,1.39659273,81,3.0801E+12,390,39009,2000000,0.055862235,0.000130163,"Grandin, Lake",654,0,0,0,283279,3.0801E+12,1000811,"Grandin, Lake",Putnam,,FAOL
21485,129950830,9/10/09,2,287064,Lake Monkey Business,0.158,39,3.12E+12,390,39009,500000,0.028557683,1.48661E-05,Monkey Business,0,0,0,0,287064,3.12E+12,260080,"Monkey Business, Lake",Leon,,FAOL
21487,129951347,1/4/16,2,280066,Carr Lake,2.83092713,26.5,3.12E+12,390,39009,2000000,0.210893466,0.000266195,Carr,0,0,0,0,286326,3.12E+12,260075,Carr Lake,Leon,,FAOL
21492,129951937,7/22/14,2,283627,Lake Hall,0.72361684,42.1,3.12E+12,390,39009,1000000,0.045242776,6.80081E-05,Hall,0,0,0,0,283627,3.12E+12,260046,"Hall, Lake",Leon,,FAOL
22205,138373540,4/17/14,2,,,0.13478081,3,3.09021E+12,436,43600,500000,0.01622243,1.21566E-05,Windermere,0,0,0,0,,3.09021E+12,1002895,"Windermere, Lake",Broward,,FAOL
23668,107806829,9/10/09,2,288641,Lake Pearl,0.26,53,3.0801E+12,390,39009,500000,0.023678885,2.39868E-05,Pearl,0,0,0,0,288641,3.0801E+12,140372,"Pearl East, Lake",Orange,,ORANGE
23672,107807473,7/13/15,2,,,0.09771721,0,3.0801E+12,436,43600,250000,0.011593467,9.01106E-06,Timber River Pond,0,0,0,0,,3.0801E+12,143843,Timber River Pond,Orange,,ORANGE
23707,107830115,10/16/03,2,,,0.058,23,3.0801E+12,390,39009,250000,0.009599736,5.30236E-06,Clear,0,0,0,0,,3.0801E+12,1002930,Clear Lake,Brevard,,FAOL
23724,107840427,6/26/13,2,288150,Lake Olivia,0.35608218,0,3.0801E+12,390,39004,1000000,0.025148327,3.28243E-05,Olivia,0,0,0,0,288150,3.0801E+12,140360,"Olivia, Lake",Orange,,ORANGE
23962,78216205,3/25/14,2,,,0.01072638,0,3.1001E+12,436,43600,100000,0.005779272,9.7069E-07,Gulf Shores West,0,0,0,0,,3.1001E+12,320036,"Gulf Shores West, Lake",Lee,,CHNEP
24005,78597585,11/2/12,2,,,0.0355459,0,3.1001E+12,390,39004,250000,0.008954537,3.25736E-06,Fauna,0,0,0,0,,3.1001E+12,161256,Fauna Lake,Polk,1256,POLK
24051,78658085,2/20/13,2,304721,Lake Pollock,0.06381373,0,3.1001E+12,390,39004,250000,0.012999475,5.85353E-06,Pollock,0,0,0,0,,3.1001E+12,160760,"Pollock, Lake",Polk,760,POLK
24116,41957593,2/5/13,2,,,0.01540676,0,3.10021E+12,436,43600,100000,0.005212809,1.4129E-06,Valrico Middle,0,0,0,0,,3.10021E+12,5651,Middle Valrico Lake,Hillsborough,,HILLSBOROUGH
25935,125957565,9/27/04,2,307138,White Sands Lake,0.946,87,3.0801E+12,390,39009,1000000,0.03815868,8.8255E-05,White Sand,0,0,0,0,307138,3.0801E+12,1002624,White Sands Lake,Clay,,FAOL
26179,{63D07F05-1BB3-4E07-8002-34A45B2F380C},4/26/19,2,,,0.06231501,0,3.1102E+12,390,39004,250000,0.010576015,5.85717E-06,Forest,0,0,0,0,,3.1102E+12,1002772,"Forest, Lake",Hamilton,,FAOL
27066,138374757,4/17/14,2,,,0.05411556,0,3.09021E+12,436,43600,250000,0.009960257,4.8756E-06,Aqua Bowl,0,0,0,0,,3.09021E+12,1002715,"Aqua Bowl, Lake",Miami-Dade,,FAOL
27080,138372634,5/10/17,2,,,0.00448132,0,3.09021E+12,436,43600,50000,0.004009672,4.0448E-07,Bonnet Slough,0,0,0,0,,3.09021E+12,1002732,"Bonnet Slough, Lake",Broward,,FAOL
27919,167179686,5/28/20,2,305765,Lake Griffin,38.33686867,0,3.0801E+12,390,39000,5000000,0.574124008,0.00354537,Picciola,0,0,0,0,,3.0801E+12,7998,"Griffin, Lake",Lake,,LAKE
28030,107776017,7/19/11,2,306596,Wildcat Lake,1.245,44,3.0801E+12,390,39009,1000000,0.089458592,0.000115471,Wildcat,0,0,0,0,306596,3.0801E+12,8195,Wildcat Lake,Lake,,LAKE
28656,112691194,5/28/20,2,,,0.2573218,0,3.0801E+12,390,39000,500000,0.018866727,2.38153E-05,"Dina, Lake",113,0,0,0,,3.0801E+12,8242,North Holly Lake,Lake,,LAKE
30790,125957505,3/21/14,2,290952,Sheelar Lake,0.06927131,0,3.0801E+12,390,39004,250000,0.009140328,6.4663E-06,Sheelar,0,0,0,0,290952,3.0801E+12,1001749,Sheelar Lake,Clay,,FAOL
31095,130051768,9/10/09,2,287517,Lake Mystic,0.472,34.1,3.13001E+12,390,39009,1000000,0.029704171,4.42749E-05,Mystic,0,0,0,0,287517,3.13001E+12,1001399,"Mystic, Lake",Liberty,,FAOL
32522,167178897,11/16/09,2,280734,Cook Lake,0.095,0,3.0801E+12,390,39004,5000000,0.012134103,8.74376E-06,"Cook, Lake",82,0,0,0,294087,FCP1206900019,7853,Cook Lake (near Cherry Lake),Lake,,LAKE
32672,112697232,5/28/20,2,288615,Peach Lake,0.03844761,0,3.0801E+12,390,39000,250000,0.007833962,3.54617E-06,Peach,0,0,0,0,288615,3.0801E+12,140531,Peach Lake,Orange,,ORANGE
33557,78591457,8/24/12,2,286421,Lake Sanitary,2.08259654,0,3.1001E+12,390,39004,2000000,0.07952212,0.000191188,Marianna,0,0,0,0,286421,3.1001E+12,160457,"Mariana, Lake",Polk,457,POLK
33617,78643243,2/20/13,2,284268,Lake Horney,0.02850002,0,3.1001E+12,390,39004,250000,0.006596438,2.61537E-06,Horney,0,0,0,0,,3.1001E+12,160609,"Horney, Lake",Polk,609,POLK
33636,78690661,11/2/12,2,277897,Lake Annie,1.64847987,119,3.1001E+12,390,39009,2000000,0.057444062,0.00015122,Annie,0,0,0,0,277897,3.1001E+12,160723,"Annie, Lake",Polk,723,POLK
33735,107742589,10/16/03,2,279036,Blue Lake,0.072,78,3.0801E+12,390,39009,250000,0.010385175,6.64722E-06,Blue,0,0,0,0,279036,3.0801E+12,140010,Blue Lake,Orange,,ORANGE
33736,107742935,10/16/03,2,,,0.012,0,3.0801E+12,390,39004,2000000,0.004048854,1.11824E-06,Yvonne,0,0,0,0,,3.0801E+12,7677,Vonna Lake,Seminole,,SEMINOLE
35309,133571382,4/26/19,2,298612,Corbett Estate Pond,0.35088735,0,3.1102E+12,390,39004,1000000,0.023413756,3.29852E-05,Timber,0,0,0,0,298612,3.1102E+12,1002258,"Timber, Lake",Hamilton,,FAOL
35677,129753751,12/2/04,2,287110,Moore Pond,0.215,40.8,3.12E+12,390,39009,500000,0.018749211,2.02008E-05,Moore Pond,0,0,0,0,287110,3.12E+12,260082,Moore Pond,Leon,,FAOL
36971,68024621,12/29/09,2,,,0.007,0,3.10021E+12,436,43617,100000,0.005271987,6.8511E-07,Club House 2,0,0,0,0,,3.10021E+12,1002741,"Club House 2, Lake",Citrus,,FAOL
38256,41986741,1/3/13,2,,,0.01113934,0,3.10021E+12,436,43600,100000,0.00465729,1.02277E-06,North Pond,0,0,0,0,,3.10021E+12,6025,Forest North (07-03),Hillsborough,,HILLSBOROUGH
38306,107742627,5/6/15,2,,,0.05025381,0,3.0801E+12,390,39004,250000,0.014574239,4.64054E-06,Sweetwater Cove,0,0,0,0,,3.0801E+12,7713,Sweetwater Cove,Seminole,,SEMINOLE
38308,107742859,10/16/03,2,278334,Bear Lake,1.258,104,3.0801E+12,390,39009,1000000,0.056185207,0.000116062,Bear,0,0,0,0,278334,3.0801E+12,7514,Bear Lake,Seminole,,SEMINOLE
40073,125968306,2/20/18,2,,,0.0397282,0,3.0801E+12,390,39004,250000,0.007615704,3.69415E-06,Rodgers,0,0,0,0,,3.0801E+12,1002853,"Rodgers, Lake",Flagler,,FAOL
40207,129757615,12/2/04,2,,,0.002,0,3.12E+12,390,39004,50000,0.001387548,1.4304E-07,Davis,0,0,0,0,,3.12E+12,1002746,"Davis, Lake",Wakulla,,FAOL
40262,129955003,12/7/04,2,306175,Otter Lake,0.56,1.2,3.12E+12,390,39009,1000000,0.042039159,5.23329E-05,Otter,0,0,0,0,306175,3.12E+12,1002528,Otter Lake,Wakulla,,FAOL
40993,138373363,4/17/14,2,,,0.14192184,3,3.09021E+12,436,43600,500000,0.014002704,1.28032E-05,E,0,0,0,0,,3.09021E+12,1002758,"E, Lake",Broward,,FAOL
41895,107777667,7/19/11,2,286197,Lake Lucien,0.234,92,3.0801E+12,390,39009,500000,0.02274772,2.15501E-05,Lucien,0,0,0,0,286197,3.0801E+12,140308,"Lucien, Lake",Orange,,ORANGE
41901,78690645,11/2/12,2,283683,Lake Hancock,18.54918596,97,3.1001E+12,390,39009,5000000,0.189890941,0.00170125,Hancock,0,0,0,0,283683,3.1001E+12,160718,"Hancock, Lake",Polk,718,POLK
42128,83027843,4/24/10,2,,,0.02,0,3.0802E+12,436,43617,100000,0.006002423,1.81433E-06,Laguna,0,0,0,0,,3.0802E+12,1002807,"Laguna, Lake",St. Lucie,,FAOL
42251,107840597,7/13/15,2,289284,Prairie Lake,0.36367015,74,3.0801E+12,390,39009,1000000,0.028231498,3.35459E-05,Prairie,0,0,0,0,289284,3.0801E+12,140537,Prairie Lake,Orange,,ORANGE
42335,112046551,9/10/09,2,288149,Lake Olivia,0.349,35.7,3.0901E+12,390,39009,1000000,0.021192219,3.18704E-05,Olivia,0,0,0,0,288149,3.0901E+12,1001445,"Olivia, Lake",Highlands,,FAOL
44256,125957323,9/27/04,2,288480,Paradise Lake,0.014,0,3.0801E+12,390,39004,100000,0.004085379,1.27119E-06,Paradise West,0,0,0,0,288480,3.0801E+12,1002901,West Paradise Lake,Bradford,,FAOL
45207,138373102,4/17/14,2,,,0.0432515,3,3.09021E+12,436,43600,250000,0.017512284,3.90255E-06,Tyrano,0,0,0,0,,3.09021E+12,1002889,"Tyrano, Lake",Broward,,FAOL
45211,138372556,12/17/18,2,286697,Lake Melva,0.04099663,0,3.09021E+12,390,39000,250000,0.014262793,3.70068E-06,Melva,0,0,0,0,286697,3.09021E+12,1001299,"Melva, Lake",Broward,,FAOL
45214,138372373,9/30/14,2,281964,East Coral Lake,0.0617334,0,3.09021E+12,436,43600,250000,0.020811052,5.57402E-06,West,0,0,0,0,281964,3.09021E+12,1000657,East Coral Lake,Broward,,FAOL
45214,138372373,9/30/14,2,281964,East Coral Lake,0.0617334,0,3.09021E+12,436,43600,250000,0.020811052,5.57402E-06,West,0,0,0,0,281964,FCP1200003562,1002923,West Coral Lake,Broward,,FAOL
45493,112683814,5/28/20,2,284856,Johns Lake,9.89766288,0,3.0801E+12,390,39000,5000000,0.484091294,0.000912461,John's,0,0,0,0,284856,3.0801E+12,7935,Johns Lake,Orange,,ORANGE
45940,112642644,3/29/10,2,305807,Higginbotham Lake,0.205,0,3.0801E+12,390,39004,500000,0.016926035,1.91126E-05,Higgenbotham,0,0,0,0,305807,3.0801E+12,1002459,Higginbotham Lake,Putnam,,FAOL
46172,107778481,6/26/13,2,292247,Three Island Lakes,0.67258134,0,3.0801E+12,390,39004,5000000,0.07634589,6.22434E-05,Three Island,0,0,0,0,292247,3.0801E+12,220117,Three Island Lakes,Volusia,,VOLUSIA
46202,112029585,7/10/13,2,,,0.10174509,0,3.0901E+12,436,43613,250000,0.012009149,9.37341E-06,Sandy,0,0,0,0,,3.0901E+12,140544,Sandy Lake,Orange,,ORANGE
46586,112041231,8/19/13,2,286432,Lake Marion,12.226186,20.4,3.0901E+12,390,39009,5000000,0.198934453,0.001122436,Marion,0,0,0,0,286432,3.0901E+12,160399,"Marion, Lake",Polk,399,POLK
46756,78591735,8/24/12,2,277947,Lake Arietta,2.99032551,0,3.1001E+12,390,39004,2000000,0.077669413,0.000274589,Arietta,0,0,0,0,277947,3.1001E+12,160390,"Arietta, Lake",Polk,390,POLK
46953,107775289,6/3/13,2,306085,Mud Lake,0.18657806,0,3.0801E+12,390,39004,5000000,0.025029355,1.72746E-05,Mud Lake,775,0,0,0,306085,3.0801E+12,7811,Mud Lake (south of St. Johns River),Lake,,LAKE
46959,107778785,10/16/03,2,286101,Lorraine Lake,0.072,0,3.0801E+12,390,39004,250000,0.009993749,6.63691E-06,Lorraine,0,0,0,0,286101,3.0801E+12,220074,Lorraine Lake,Volusia,,VOLUSIA
48962,133571422,4/3/05,2,,,0.051,0,3.1102E+12,390,39004,250000,0.008731266,4.83224E-06,Perch Pond,0,0,0,0,,3.1102E+12,1002914,Perch Pond,Hamilton,,FAOL
49529,138375859,6/16/14,2,,,0.03082451,0,3.09021E+12,436,43600,250000,0.007822614,2.77072E-06,Chara,0,0,0,0,,3.09021E+12,1002736,"Chara, Lake",Miami-Dade,,FAOL
49894,83028309,4/24/10,2,,,0.008,0,3.0802E+12,436,43617,100000,0.003625988,7.0201E-07,Phillip,0,0,0,0,,3.0802E+12,1002945,"Phillip, Lake",St. Lucie,,FAOL
50274,112643146,11/4/09,2,,,0.027,0,3.0801E+12,390,39004,250000,0.006786101,2.51841E-06,Silver 2,0,0,0,0,,3.0801E+12,1002867,"Silver, Lake",Putnam,,FAOL
50281,112636266,5/28/20,2,307092,Little McMeekin Lake,0.10724678,0,3.0801E+12,390,39000,500000,0.012329373,9.98704E-06,Little McMeekin,0,0,0,0,307092,3.0801E+12,1002621,Little Mcmeekin Lake,Putnam,,FAOL
50308,167178898,11/16/09,2,293379,Wilson Lake,0.135,0,3.0801E+12,390,39004,5000000,0.014547365,1.24147E-05,"Wilson, Lake",480,0,0,0,294087,FCP1206900016,8198,Wilson Lake,Lake,,LAKE
50870,58694837,2/1/19,2,,,0.09823303,0,3.10021E+12,436,43615,250000,0.020713156,9.03629E-06,Christina,0,0,0,0,,3.10021E+12,1002738,"Christina, Lake",Pasco,,FAOL
50988,107823511,2/13/15,2,305671,Fish Lake,0.16095067,0,3.0801E+12,390,39004,500000,0.021136786,1.48922E-05,Fish,0,0,0,0,305671,3.0801E+12,7894,Fish Lake,Lake,,LAKE
51025,112027727,9/10/09,2,292189,Lake Theresa,0.004,0,3.0901E+12,390,39004,100000,0.002482277,3.8776E-07,Theresa,0,0,0,0,292189,3.0901E+12,140462,"Theresa, Lake",Orange,,ORANGE
51026,112027939,9/10/09,2,282391,Lake Farrar,0.034,27.4,3.0901E+12,390,39009,250000,0.007125099,3.13459E-06,Farrar,0,0,0,0,282391,3.0901E+12,140195,"Farrar, Lake",Orange,,ORANGE
51293,78686085,8/24/12,2,283918,Lake Henry,3.27874406,126,3.1001E+12,390,39009,2000000,0.109754817,0.000301043,Henry,0,0,0,0,283918,3.1001E+12,160417,"Henry, Lake (Haines City)",Polk,417,POLK
51393,107742459,10/16/03,2,285600,Little Bear Lake,0.116,103,3.0801E+12,390,39009,500000,0.011945449,1.06955E-05,Little Bear,0,0,0,0,285600,3.0801E+12,7595,Little Bear Lake,Seminole,,SEMINOLE
51440,113641339,4/16/19,2,290460,Lake Sampson,8.02296856,132,3.11021E+12,390,39009,5000000,0.176684226,0.000749573,Sampson,0,0,0,0,290460,3.11021E+12,1001666,"Sampson, Lake",Bradford,,FAOL
51543,68783934,4/22/19,2,,,0.02482298,0,3.10021E+12,436,43600,100000,0.005939932,2.27678E-06,Moccasin,0,0,0,0,,3.10021E+12,7265,Moccasin Lake,Pinellas,,PINELLAS
51545,68792820,6/18/19,2,278212,Bay Lake,0.15606264,45,3.10021E+12,390,39009,500000,0.01593997,1.43264E-05,Bay,0,0,0,0,278212,3.10021E+12,5177,Bay Lake,Hillsborough,,HILLSBOROUGH
53060,125957314,9/27/04,2,,,0.146,0,3.0801E+12,390,39004,500000,0.017427147,1.3578E-05,Silver,0,0,0,0,,3.0801E+12,1002868,"Silver, Lake",Bradford,,FAOL
53084,125960644,9/10/09,2,288163,Lake Opal,0.069,119,3.0801E+12,390,39009,250000,0.009132125,6.42218E-06,Opal,0,0,0,0,288163,3.0801E+12,1001447,"Opal, Lake",Clay,,FAOL
54144,138369423,2/5/15,2,288259,Lake Osborne,1.58118183,0,3.09021E+12,390,39004,5000000,0.2321973,0.000143274,"Osborne, Lake",332,0,0,0,288259,3.09021E+12,1001464,"Osborne, Lake",Palm Beach,,FAOL
55687,107807555,6/26/13,2,278136,Lake Barton,0.5294182,93,3.0801E+12,390,39009,1000000,0.026112075,4.88153E-05,Barton,0,0,0,0,278136,3.0801E+12,140089,"Barton, Lake",Orange,,ORANGE
55724,107825983,5/6/15,2,286489,Lake Mary,0.40209897,40,3.0801E+12,390,39009,1000000,0.051799524,3.71461E-05,Mary,0,0,0,0,286489,3.0801E+12,7611,"Mary, Big Lake",Seminole,,SEMINOLE
56083,78690623,8/24/12,2,279989,Lake Cannon,1.34420531,0,3.1001E+12,390,39004,2000000,0.039740547,0.00012336,Cannon,0,0,0,0,279989,3.1001E+12,160569,"Cannon, Lake",Polk,569,POLK
56122,41962365,1/3/13,2,285033,Lake Kell,0.13170724,60,3.10021E+12,390,39009,500000,0.019927172,1.21011E-05,Kell,0,0,0,0,285033,3.10021E+12,5324,"Kell, Lake",Hillsborough,,HILLSBOROUGH
56140,41986321,5/30/02,2,287762,Noreast Lake,0.033,0,3.10021E+12,390,39004,250000,0.007470414,3.02635E-06,Noreast,0,0,0,0,287762,3.10021E+12,5388,"Noreast, Lake",Hillsborough,,HILLSBOROUGH
57907,125957331,9/10/09,2,283018,Lake Geneva,0.328,0,3.0801E+12,390,39004,1000000,0.020455203,3.05769E-05,Payne's,0,0,0,0,283018,3.0801E+12,1000770,"Geneva, Lake",Clay,,FAOL
57913,125957792,9/27/04,2,307204,Gator Bone Lake,0.452,87,3.0801E+12,390,39009,1000000,0.045669658,4.21767E-05,Gator Bone,0,0,0,0,307204,3.0801E+12,1002633,Gator Bone Lake,Clay,,FAOL
57930,125960566,9/10/09,2,284437,Lake Hutchinson,0.297,106,3.0801E+12,390,39009,500000,0.02499571,2.77033E-05,Hutchinson,0,0,0,0,284437,3.0801E+12,1000976,"Hutchinson, Lake",Clay,,FAOL
59771,107775079,9/5/14,2,305576,Lake Dexter,8.1811279,0,3.0801E+12,390,39004,5000000,0.26464529,0.000758317,Dexter,0,0,0,0,305576,3.0801E+12,7875,"Dexter, Lake",Volusia,,VOLUSIA
59889,107775983,2/13/15,2,282211,Lake Emporia,0.24168783,39,3.0801E+12,390,39009,500000,0.040649873,2.24206E-05,Emporia,0,0,0,0,282211,3.0801E+12,220049,"Emporia, Lake",Volusia,,VOLUSIA
60191,52234452,1/14/14,2,,,0.00452414,0,3.1002E+12,436,43615,50000,0.003111592,4.1393E-07,Pond 12-04,0,0,0,0,,3.1002E+12,5908,Villas On The Green (12-04),Hillsborough,,HILLSBOROUGH
60247,83027875,4/24/10,2,,,0.005,0,3.0802E+12,436,43617,100000,0.002691956,4.9189E-07,Patricia,0,0,0,0,,3.0802E+12,1002954,"Patricia, Lake",St. Lucie,,FAOL
60315,107807515,5/6/15,2,292951,Lake Waunatta,0.29073023,63,3.0801E+12,390,39009,500000,0.022928494,2.68198E-05,Waunatta,0,0,0,0,292951,3.0801E+12,140486,"Waunatta, Lake",Orange,,ORANGE
60327,107816231,9/10/09,2,290013,Lake Rouse,0.135,68,3.0801E+12,390,39009,500000,0.013023326,1.24835E-05,Rouse,0,0,0,0,290013,3.0801E+12,140404,"Rouse, Lake",Orange,,ORANGE
60371,112027927,9/10/09,2,292816,Lake Wade,0.015,26.8,3.0901E+12,390,39009,100000,0.00440737,1.37649E-06,Wade,0,0,0,0,292816,3.0901E+12,140481,"Wade, Lake",Orange,,ORANGE
60454,112046997,9/9/14,2,292761,Lake Verona,0.1473449,0,3.0901E+12,390,39004,500000,0.013127431,1.34685E-05,Verona,0,0,0,0,292761,3.0901E+12,1001989,"Verona, Lake",Highlands,,FAOL
60632,78592241,8/24/12,2,277946,Lake Ariana,4.12303824,0,3.1001E+12,390,39004,2000000,0.074547768,0.000378519,"Ariana, Lake",20,0,0,0,277946,3.1001E+12,160450,"Ariana, Lake",Polk,450,POLK
60702,78690629,8/24/12,2,284352,Lake Howard,2.51577798,0,3.1001E+12,390,39004,2000000,0.061447298,0.000230847,Howard,0,0,0,0,284352,3.1001E+12,160613,"Howard, Lake",Polk,613,POLK
60703,78690711,11/2/12,2,,,0.14426277,0,3.1001E+12,390,39004,500000,0.038760886,1.32195E-05,Little Bass,0,0,0,0,,3.1001E+12,161268,Flora Lake (Bartow),Polk,1268,POLK
60787,107718273,10/16/03,2,289045,Plaza Pool,0.01,0,3.0801E+12,390,39004,100000,0.003907008,9.4535E-07,Plaza Oval,0,0,0,0,289045,3.0801E+12,7638,Plaza Oval Pond,Seminole,,SEMINOLE
63698,{C54E80D7-EF52-42CB-A2E5-F7ECF85C2D6D},6/18/19,2,,,0.00699187,0,3.10021E+12,436,43600,100000,0.004235128,6.4174E-07,Pond 01-14,0,0,0,0,,FCP1205700064,5864,Jade Pond (01-14),Hillsborough,,HILLSBOROUGH
65646,{34607455-C9E6-4CB4-BC94-C2A17FA659A5},3/29/10,2,308454,Faye Lake,0.026,0,3.0801E+12,390,39004,250000,0.00615636,2.37691E-06,Faye,0,0,0,0,284786,FCP1200003554,1002904,Faye Lake,Putnam,,FAOL
65860,112662802,5/28/20,2,289304,Pretty Lake,1.00960019,0,3.0801E+12,390,39000,1000000,0.093669907,9.30144E-05,Pretty,0,0,0,0,289304,3.0801E+12,8135,Pretty Lake (south of SR 33),Lake,,LAKE
66019,107777619,10/30/13,2,286128,Lake Lotus,0.35465736,61,3.0801E+12,390,39009,1000000,0.030946054,3.27312E-05,Lotus,0,0,0,0,286128,3.0801E+12,7602,"Lotus, Lake (Altamonte Springs)",Seminole,,SEMINOLE
66142,35357225,2/19/13,2,,,0.03705825,0,3.1401E+12,436,43615,250000,0.012609817,3.47873E-06,Kell-Aire,0,0,0,0,,3.1401E+12,1002802,"Kell-aire, Lake",Okaloosa,,FAOL
66422,107815067,10/16/03,2,278172,Bath Lake,0.044,0,3.0801E+12,390,39004,250000,0.007612148,4.0708E-06,Bath,0,0,0,0,278172,3.0801E+12,7512,Bath Lake,Seminole,,SEMINOLE
66735,78216891,3/25/14,2,,,0.02196191,0,3.1001E+12,436,43600,100000,0.008784567,1.98729E-06,Roseate,0,0,0,0,,3.1001E+12,320043,"Roseate, Lake",Lee,,CHNEP
66893,107719181,10/16/03,2,,,0.006,0,3.0801E+12,390,39004,100000,0.002918067,5.9063E-07,Marion North,0,0,0,0,,3.0801E+12,7707,"Marion North, Lake",Seminole,,SEMINOLE
66914,107743135,10/16/03,2,288636,Pearl Lake,0.116,59,3.0801E+12,390,39009,500000,0.016454203,1.07087E-05,Pearl 2,0,0,0,0,288636,3.0801E+12,7633,Pearl Lake (Altamonte Springs),Seminole,,SEMINOLE
67094,68792770,6/18/19,2,279339,Brant Lake,0.25432716,56,3.10021E+12,390,39009,500000,0.033747923,2.33588E-05,Brant,0,0,0,0,279339,3.10021E+12,5630,"Brant, Lake",Hillsborough,,HILLSBOROUGH
69334,125957333,2/12/19,2,281128,Crystal Lake,0.20050419,0,3.0801E+12,390,39004,500000,0.01748005,1.87148E-05,Little Crystal,0,0,0,0,281128,3.0801E+12,1000520,Crystal Lake,Bradford,,FAOL
72357,{D85BAE21-C479-40EF-A30C-61A38F5D862D},6/18/19,2,,,0.0136281,0,3.10021E+12,436,43600,100000,0.006450324,1.25147E-06,Roget,0,0,0,0,,3.10021E+12,5132,"Rocket, Lake",Hillsborough,,HILLSBOROUGH
73317,107742785,7/19/11,2,291552,Spring Lake,0.34,66,3.0801E+12,390,39009,2000000,0.029594496,3.13995E-05,Spring,0,0,0,0,291552,3.0801E+12,7659,Spring Lake (Altamonte Springs),Seminole,,SEMINOLE
73865,107820949,10/16/03,2,279817,Cain Lake,0.595,36,3.0801E+12,390,39009,1000000,0.033887698,5.52478E-05,Cain,0,0,0,0,279817,3.0801E+12,220022,Cain Lake,Volusia,,VOLUSIA
74365,107779473,9/10/09,2,280578,Lake Clough,0.02,0,3.0801E+12,390,39004,250000,0.005703131,1.85296E-06,Clough,0,0,0,0,280578,3.0801E+12,220029,"Clough, Lake",Volusia,,VOLUSIA
74503,68029581,3/20/13,2,291890,Lake Sunshine,0.07339106,0,3.10021E+12,390,39006,250000,0.011460971,6.79087E-06,Sunshine,0,0,0,0,291890,3.10021E+12,8064,"Sunshine, Lake",Lake,,LAKE
77038,68788962,6/18/19,2,279098,Boat Lake,0.134576,0,3.10021E+12,390,39004,500000,0.021334714,1.23507E-05,Boot,0,0,0,0,279098,3.10021E+12,5194,Boat Lake,Hillsborough,,HILLSBOROUGH
77722,68757996,6/18/19,2,,,0.03933121,0,3.10021E+12,390,39004,250000,0.01739267,3.61308E-06,Little Wilson,0,0,0,0,,3.10021E+12,5067,Little Lake Wilson,Hillsborough,,HILLSBOROUGH
77723,68758192,6/18/19,2,279436,Lake Brooker,0.10159683,0,3.10021E+12,390,39004,500000,0.014323053,9.33402E-06,Brooker,0,0,0,0,279436,3.10021E+12,5044,"Brooker, Lake",Hillsborough,,HILLSBOROUGH
77731,68743504,6/18/19,2,,,0.02538967,0,3.10021E+12,436,43600,100000,0.006131788,2.32833E-06,June,0,0,0,0,,3.10021E+12,5233,June Lake,Hillsborough,,HILLSBOROUGH
77746,68789186,6/18/19,2,,,0.01750426,0,3.10021E+12,390,39004,100000,0.00459066,1.60675E-06,Stall,0,0,0,0,,3.10021E+12,5649,"Stall, Lake",Hillsborough,,HILLSBOROUGH
77754,68792768,6/18/19,2,291876,Sunset Lake,0.14585086,0,3.10021E+12,390,39004,500000,0.014738992,1.33968E-05,Sunset,0,0,0,0,291876,3.10021E+12,5074,Sunset Lake,Hillsborough,,HILLSBOROUGH
77756,68788834,6/18/19,2,282168,Lake Ellen,0.21836399,0,3.10021E+12,390,39004,500000,0.018797361,2.00439E-05,Ellen,0,0,0,0,282168,3.10021E+12,5182,"Ellen, Lake",Hillsborough,,HILLSBOROUGH
77758,68746980,6/18/19,2,282343,Fairy Lake,0.21841261,31,3.10021E+12,390,39009,500000,0.022055558,2.00531E-05,Maurine,0,0,0,0,282343,3.10021E+12,5165,"Maurine, Lake",Hillsborough,,HILLSBOROUGH
77764,41986233,6/18/19,2,,,0.01939282,0,3.10021E+12,436,43600,100000,0.006965764,1.7805E-06,Morley,0,0,0,0,,3.10021E+12,5947,Lake Morley Imprv. (03-02),Hillsborough,,HILLSBOROUGH
